Time,Time Code,Country Name,Country Code,Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adjusted net national income per capita (constant 2015 US$) [NY.ADJ.NNTY.PC.KD],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, tertiary (gross), gender parity index (GPI) [SE.ENR.TERT.FM.ZS]"
1992,YR1992,North America,NAC,..,31841.0522486231,..,..,..,2.01178617556658,39975.1724201706,..,75.8378374089233,..,10.2,..,0.993019998073578,1.20597004890442
1992,YR1992,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,OECD members,OED,..,21443.1448793986,..,..,..,1.96086548751353,30035.8241661525,..,75.0661513320614,..,19.9697206633092,..,0.98785001039505,1.02084994316101
1992,YR1992,Other small states,OSS,..,..,..,..,..,4.29396912350592,..,..,61.8408499221313,0.962989985942841,93.4942538303024,2.33443402435693,0.977840006351471,1.07414996623993
1992,YR1992,Pacific island small states,PSS,..,..,..,..,..,4.25613951966618,5244.7785195834,..,66.091306806729,..,34.2222831081311,..,0.980040013790131,0.850560009479523
1992,YR1992,Post-demographic dividend,PST,..,23591.4182955563,..,..,..,1.70365161394697,32497.7506334696,..,75.7100165090045,..,10.090780203422,..,1.00585997104645,1.0613499879837
1992,YR1992,Pre-demographic dividend,PRE,..,..,..,..,..,6.4762193411152,2357.13038490119,..,48.5631630213706,0.790050029754639,180.934792317143,2.92482590664332,0.781229972839355,0.480329990386963
1992,YR1992,Small states,SST,..,..,..,..,..,3.91891444949348,..,..,63.9205908743691,0.986710011959076,77.4658818065772,1.8674788897422,0.987079977989197,1.08289003372192
1992,YR1992,South Asia,SAS,..,521.798813489119,..,..,..,4.14574415569137,2026.3388477941,..,59.37658079705,0.692099988460541,122.6,0.177331761392432,0.709649980068207,0.494340002536774
1992,YR1992,South Asia (IDA & IBRD),TSA,..,521.798813489119,..,..,..,4.14574415569137,2026.3388477941,..,59.37658079705,0.692099988460541,122.632873123366,0.177331761392432,0.709649980068207,0.494340002536774
1992,YR1992,Sub-Saharan Africa,SSF,..,..,..,..,..,6.18108081206262,2792.8425250616,..,49.4721606714275,0.81742000579834,175.8,3.22838695690622,0.828800022602081,0.555469989776611
1992,YR1992,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,6.18157809638117,2791.02046999972,..,49.4693367339244,0.817380011081696,175.710214819702,3.22838695690622,0.828769981861115,0.555469989776611
1992,YR1992,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,6.18108081206262,2792.8425250616,..,49.4721606714275,0.81742000579834,175.699538421774,3.22838695690622,0.828800022602081,0.555469989776611
1992,YR1992,Upper middle income,UMC,..,..,..,..,..,2.22173798334305,5759.79387988351,..,68.0710075872733,0.970669984817505,49.6,..,0.933539986610413,0.888199985027313
1992,YR1992,World,WLD,..,5669.6086929105,..,..,..,3.03803692875779,9679.04495402852,..,65.596375166879,0.907440006732941,91.5,0.4,0.880020022392273,0.919030010700226
1993,YR1993,Argentina,ARG,..,8164.63531390411,..,..,..,2.966,17282.9649904397,4.5,72.565,..,26.5,0.2,..,..
1993,YR1993,Australia,AUS,..,..,..,..,..,1.859,31123.0643707789,..,77.8780487804878,..,7.7,0.1,1.0004700422287,0.990559995174408
1993,YR1993,Brazil,BRA,..,4267.52284417937,..,..,..,2.672,10431.4096597108,2.4,67.109,..,54.3,0.2,..,1.09759998321533
1993,YR1993,China,CHN,..,..,..,..,..,1.691,1949.53426824291,7.9,69.216,..,50.8,..,0.881250023841858,..
1993,YR1993,France,FRA,..,24308.3574331113,..,..,..,1.73,33906.2218602936,..,77.3,..,7.6,0.1,1.0150500535965,1.18256998062134
1993,YR1993,Germany,DEU,..,25659.2329434869,..,..,..,1.28,38105.2306021284,9,75.8707317073171,..,7.2,..,0.968859970569611,0.762950003147125
1993,YR1993,India,IND,..,485.999872584498,40.7,..,..,3.799,1908.57822353569,8.9,59.815,..,116.2,0.2,0.740249991416931,..
1993,YR1993,Indonesia,IDN,..,3999.56493415933,53.1,..,..,2.882,5200.0227442927,8.7,64.598,..,73,0.1,0.928030014038086,0.668290019035339
1993,YR1993,Italy,ITA,..,23669.501653915,..,..,..,1.25,37065.4341248987,6.1,77.7219512195122,..,8.5,0.2,1.00911998748779,1.05452001094818
1993,YR1993,Japan,JPN,..,23942.9760676395,..,..,..,1.46,33782.7357671617,..,79.3036585365854,..,6,..,1.01453995704651,..
1993,YR1993,"Korea, Rep.",KOR,..,11310.9186857442,..,..,..,1.654,15436.3873468445,..,72.9975609756098,..,12.2,..,0.997669994831085,0.572529971599579
1993,YR1993,Mexico,MEX,..,6633.27463587203,..,..,..,3.216,17103.2451056248,..,70.942,..,39.4,0.2,0.962419986724854,0.789449989795685
1993,YR1993,Netherlands,NLD,..,25983.4319773044,78.5,..,..,1.57,37613.2521936233,7.9,76.9165853658537,..,7.4,0.1,0.986549973487854,0.879670023918152
1993,YR1993,Russian Federation,RUS,..,2847.03344726563,62.5,..,..,1.385,15870.6064453125,..,64.9358536585366,..,21.9,..,..,1.18216001987457
1993,YR1993,Saudi Arabia,SAU,..,..,..,..,..,5.319,44604.8822210966,..,70.303,..,35.3,..,..,1.08436000347137
1993,YR1993,Spain,ESP,..,16338.6849047725,..,..,..,1.26,27858.8373193481,6.4,77.5465853658537,..,7.9,0.4,1.04820001125336,1.10817003250122
1993,YR1993,Switzerland,CHE,..,..,..,..,..,1.51,53836.8088527935,..,78.0853658536586,..,7.1,0.3,0.955579996109009,0.562560021877289
1993,YR1993,Turkiye,TUR,..,..,62.6,..,..,2.896,13536.2209483881,..,68.911,..,61.4,..,0.791509985923767,0.552969992160797
1993,YR1993,United Kingdom,GBR,..,24473.9512552991,82,..,..,1.76,30944.5793462248,7,76.3853658536585,..,7.7,..,..,1.00591003894806
1993,YR1993,United States,USA,..,33054.3320947008,..,..,..,2.0195,41279.5165015913,5.2,75.419512195122,..,10.1,..,0.988919973373413,1.21640002727509
1993,YR1993,Afghanistan,AFG,..,..,..,..,..,7.719,..,..,51.466,..,160.8,0.1,0.361770004034042,..
1993,YR1993,Albania,ALB,..,..,..,..,..,2.707,3598.80309790861,..,73.939,..,36.3,0.1,1.04384994506836,1.02751994132996
1993,YR1993,Algeria,DZA,..,1719.37533474149,..,..,..,4.059,8109.88355918664,..,67.719,..,50.2,0.1,0.854430019855499,..
1993,YR1993,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1993,YR1993,Andorra,AND,..,..,..,..,..,..,..,..,..,..,11.1,..,..,..
1993,YR1993,Angola,AGO,..,..,..,..,..,7.065,3799.19489892034,..,42.101,..,223.7,0.4,..,..
1993,YR1993,Antigua and Barbuda,ATG,..,..,..,..,..,2.036,17812.4674330598,..,73.482,..,15.1,..,..,..
1993,YR1993,Armenia,ARM,..,..,..,..,..,2.315,2484.55232933972,..,68.841,..,42.8,..,..,..
1993,YR1993,Aruba,ABW,..,..,..,..,..,2.226,35957.8159729643,..,73.225,..,..,..,..,..
1993,YR1993,Austria,AUT,..,28041.9668346639,..,..,..,1.5,38658.6497800224,..,76.0682926829268,..,8,..,0.9514399766922,0.889020025730133
1993,YR1993,Azerbaijan,AZE,..,..,..,..,..,2.7,4309.92146212108,..,61.286,..,96,0.1,0.96126002073288,..
1993,YR1993,"Bahamas, The",BHS,..,20535.6118152914,..,..,..,2.728,31397.7819786318,..,70.656,..,20.4,2.1,1.01801002025604,..
1993,YR1993,Bahrain,BHR,..,..,..,..,..,3.415,44690.4148162104,..,73.375,..,21.1,0.1,1.03960001468658,1.41275000572205
1993,YR1993,Bangladesh,BGD,..,549.487167014559,..,..,..,3.852,1867.78093404342,..,57.927,..,127.1,0.1,..,..
1993,YR1993,Barbados,BRB,..,..,..,..,..,1.725,12762.8529656156,..,73.19,..,16,0.4,..,..
1993,YR1993,Belarus,BLR,..,1310.55435107312,..,..,..,1.623,7305.30647279312,..,68.9707317073171,..,15.5,0.1,..,..
1993,YR1993,Belgium,BEL,..,27182.161887095,..,..,..,1.61,35935.9573927225,..,76.3453658536585,..,8.8,..,1.03746998310089,0.993860006332397
1993,YR1993,Belize,BLZ,..,5491.05043773742,..,..,..,4.198,7913.54154124711,3,69.988,..,32.1,0.4,..,..
1993,YR1993,Benin,BEN,..,614.787410172128,..,..,..,6.506,2155.36648401633,..,54.537,..,160.7,0.9,..,0.194199994206429
1993,YR1993,Bermuda,BMU,..,..,..,..,..,1.691,65967.8500138776,..,74.487,..,..,..,..,..
1993,YR1993,Bhutan,BTN,..,605.406599761431,..,..,..,5.072,3298.42576951791,..,58.117,..,110.3,0.1,..,..
1993,YR1993,Bolivia,BOL,..,1522.95405044751,..,..,..,4.592,4657.03039924217,..,58.418,..,107.4,0.1,..,..
1993,YR1993,Bosnia and Herzegovina,BIH,..,..,..,..,..,1.741,..,..,51.519,..,35,..,..,..
1993,YR1993,Botswana,BWA,..,2710.24253934666,..,..,..,4.13,9476.54172196002,3,57.719,..,55.4,14.3,1.04068005084991,0.707939982414246
1993,YR1993,British Virgin Islands,VGB,..,..,..,..,..,1.816,..,..,73.996,..,17.5,..,..,..
1993,YR1993,Brunei Darussalam,BRN,..,17602.2980040675,..,..,..,3.007,70154.4247266124,..,72.312,..,13.1,..,1.01660001277924,1.31581997871399
1993,YR1993,Bulgaria,BGR,..,..,..,..,..,1.46,10765.5999153544,..,71.3468292682927,..,19.3,0.1,0.992950022220612,1.28600001335144
1993,YR1993,Burkina Faso,BFA,..,332.637048118502,24.9,..,..,6.889,1030.55920362618,..,49.209,..,197.4,2.9,..,0.290769994258881
1993,YR1993,Burundi,BDI,..,..,..,..,..,7.272,1153.54130871448,..,37.105,..,194.2,5.1,0.796620011329651,0.357499986886978
1993,YR1993,Cabo Verde,CPV,..,..,..,..,..,4.921,2066.73060624815,..,65.312,..,57.7,0.6,..,..
1993,YR1993,Cambodia,KHM,..,..,..,..,..,5.274,1716.84095780195,..,56.08,..,117.3,0.2,..,0.217439994215965
1993,YR1993,Cameroon,CMR,..,800.747932760036,..,..,..,6.194,2736.28261393051,..,54.062,..,142.7,1.8,..,..
1993,YR1993,Canada,CAN,..,23934.7246216259,..,..,..,1.69,33816.9215359196,7.2,77.7048780487805,..,7.4,..,0.990029990673065,1.14822995662689
1993,YR1993,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1993,YR1993,Central African Republic,CAF,..,..,..,..,..,5.94,1019.44100626915,..,48.353,..,175.6,6.3,..,..
1993,YR1993,Chad,TCD,..,..,..,..,..,7.337,917.184861097219,..,46.318,0.340840011835098,203.7,1.8,..,..
1993,YR1993,Channel Islands,CHI,..,..,..,..,..,1.548,..,..,76.547,..,..,..,..,..
1993,YR1993,Chile,CHL,..,4210.40470247878,..,..,..,2.43,11812.6494084504,..,74.195,..,15,0.1,1.00756001472473,0.85547000169754
1993,YR1993,Colombia,COL,..,3088.26529034442,..,..,..,2.967,8885.18434968778,..,69.342,1.01699995994568,32.1,0.2,1.06563997268677,..
1993,YR1993,Comoros,COM,..,1071.43953232046,..,..,..,6.052,2876.28375506325,..,57.276,..,115,0.1,..,..
1993,YR1993,"Congo, Dem. Rep.",COD,..,..,..,..,..,6.644,1128.59314464297,..,49.551,..,179.8,2,0.706579983234406,..
1993,YR1993,"Congo, Rep.",COG,..,493.165190323663,..,..,..,5.057,4860.04388071861,..,54.146,..,98,4.7,..,..
1993,YR1993,Costa Rica,CRI,..,6069.02504218921,75,..,..,2.964,10882.0485765753,3.9,76.703,..,15.4,0.1,1.00670003890991,..
1993,YR1993,Cote d'Ivoire,CIV,..,..,..,..,..,6.306,3876.65588903577,..,51.925,..,154.2,6.2,..,..
1993,YR1993,Croatia,HRV,..,..,..,..,..,1.52,..,..,71.5224390243903,..,10.9,0.1,1.03076004981995,0.958700001239777
1993,YR1993,Cuba,CUB,..,3025.7366642097,..,..,..,1.491,..,..,74.261,..,11.8,0.1,1.05492997169495,1.30560994148254
1993,YR1993,Curacao,CUW,..,..,..,..,..,2.252,..,..,72.4980731707317,..,..,..,..,..
1993,YR1993,Cyprus,CYP,..,14497.4482421875,..,..,..,2.247,25936.712890625,..,74.65,..,10.2,0.1,1.00917994976044,..
1993,YR1993,Czechia,CZE,..,7776.71730423682,68.9,..,..,1.67,20760.0475676654,10.4,72.7678048780488,..,10.3,..,1.05032002925873,0.83024001121521
1993,YR1993,Denmark,DNK,..,31122.6293848136,..,..,..,1.75,39979.7573849561,..,75.1168292682927,..,7.4,0.1,1.01381003856659,1.07386004924774
1993,YR1993,Djibouti,DJI,..,..,..,..,..,5.663,..,..,55.774,..,112.1,0.5,0.776970028877258,1.20002996921539
1993,YR1993,Dominica,DMA,..,..,..,..,..,3.102,8336.2866115266,..,70.937,..,15.9,..,..,0.930339992046356
1993,YR1993,Dominican Republic,DOM,..,2890.14508871866,..,..,..,3.226,7040.48600001287,..,68.472,..,52.4,0.8,..,..
1993,YR1993,Ecuador,ECU,..,3211.86325132151,..,..,..,3.524,8277.15450046203,..,70.345,..,46.1,0.1,0.99879002571106,..
1993,YR1993,"Egypt, Arab Rep.",EGY,..,1782.91524471822,47.1,..,..,4.103,6375.51818007426,..,65.468,..,73.2,0.1,0.862829983234406,..
1993,YR1993,El Salvador,SLV,..,2568.71443436966,53.3,..,..,3.734,5685.9963130468,..,65.235,..,50.7,0.2,0.994639992713928,..
1993,YR1993,Equatorial Guinea,GNQ,..,..,..,..,..,5.981,1240.90857302862,..,51.308,..,174.4,1.4,0.818620026111603,..
1993,YR1993,Eritrea,ERI,..,..,..,..,..,6.069,..,..,53.234,..,130.5,1.4,0.823329985141754,..
1993,YR1993,Estonia,EST,..,..,..,..,..,1.49,..,..,67.909756097561,..,17,..,1.02225005626678,1.0395599603653
1993,YR1993,Eswatini,SWZ,..,1807.93503467653,..,..,..,4.774,4762.49760422643,..,60.233,..,71.5,6.3,..,0.780179977416992
1993,YR1993,Ethiopia,ETH,..,..,..,..,..,7.125,655.213218113545,..,47.394,..,184.6,2.7,0.745239973068237,..
1993,YR1993,Faroe Islands,FRO,..,..,..,..,..,2.509,..,..,76.9146341463415,..,..,..,..,..
1993,YR1993,Fiji,FJI,..,..,..,..,..,3.315,8226.2136397977,..,65.928,..,26,0.1,..,..
1993,YR1993,Finland,FIN,..,21491.1096757028,..,..,..,1.81,29310.3070704183,..,75.7051219512195,..,5.8,..,1.09168994426727,1.15451002120972
1993,YR1993,French Polynesia,PYF,..,..,..,..,..,3.085,..,..,74.804,..,..,..,1.08759999275208,..
1993,YR1993,Gabon,GAB,..,2135.4871990758,..,..,..,5.186,17318.1622609072,..,60.718,0.975709974765778,89.4,2.5,..,..
1993,YR1993,"Gambia, The",GMB,..,..,..,..,..,6.043,2034.40165285504,..,53.748,..,149.7,0.3,0.670469999313354,..
1993,YR1993,Georgia,GEO,..,..,..,..,..,2.012,3346.56802542595,..,67.656,..,46.7,0.1,0.971520006656647,..
1993,YR1993,Ghana,GHA,..,..,20.3,..,..,5.362,2447.40867864445,..,56.416,..,117.8,2.2,..,0.238409996032715
1993,YR1993,Gibraltar,GIB,..,..,..,..,..,2.498,..,..,78.52,..,..,..,..,..
1993,YR1993,Greece,GRC,..,..,..,..,..,1.32,24162.2669406838,..,77.390243902439,..,9.1,0.1,1.00871002674103,1.02831995487213
1993,YR1993,Greenland,GRL,..,..,..,..,..,2.578,..,..,65.5853658536585,..,..,..,..,..
1993,YR1993,Grenada,GRD,..,..,..,..,..,3.109,8189.51100755856,..,71.576,..,19,..,1.03847002983093,..
1993,YR1993,Guam,GUM,..,..,..,..,..,3.027,..,..,72.952,..,..,..,..,..
1993,YR1993,Guatemala,GTM,..,2681.16660002142,..,..,..,5.254,5805.70952757189,..,63.349,..,70.3,0.3,0.86760002374649,..
1993,YR1993,Guinea,GIN,..,..,..,..,..,6.492,1512.97986209867,..,48.962,..,213.9,1,0.432850003242493,0.0758000016212463
1993,YR1993,Guinea-Bissau,GNB,..,..,..,..,..,6.323,1997.07637874528,5.6,48.228,..,209.6,0.9,..,..
1993,YR1993,Guyana,GUY,..,..,..,..,..,3.071,5956.33434418292,..,63.152,..,56.1,0.1,..,..
1993,YR1993,Haiti,HTI,..,825.175727522221,..,..,..,5.099,3107.4559142377,..,54.35,..,132.4,2.9,..,..
1993,YR1993,Honduras,HND,..,1549.20518590204,..,..,..,4.995,3928.3717157575,3.6,66.251,..,50.8,0.6,..,0.806240022182465
1993,YR1993,"Hong Kong SAR, China",HKG,..,..,..,..,..,1.342,33199.3485273367,..,78.0317073170732,..,..,..,..,0.695510029792786
1993,YR1993,Hungary,HUN,..,5884.61733452845,80.7,..,..,1.68,15856.1234820726,..,69.1012195121951,..,14.5,..,..,1.07044994831085
1993,YR1993,Iceland,ISL,..,..,..,..,..,2.22,..,..,78.9346341463415,..,5.8,0.1,0.990580022335052,1.28455996513367
1993,YR1993,"Iran, Islamic Rep.",IRN,..,2857.21695212022,67.8,..,..,3.683,10114.0394763845,..,67.139,..,49.7,0.1,0.865239977836609,..
1993,YR1993,Iraq,IRQ,..,..,..,..,..,5.64,4234.24060307969,..,66.897,..,51,..,0.786530017852783,..
1993,YR1993,Ireland,IRL,..,18794.1765907489,..,..,..,1.9,28351.6766693452,..,75.2921951219512,..,7.7,0.1,1.01974999904633,0.97351998090744
1993,YR1993,Isle of Man,IMN,..,..,..,..,..,1.823,..,..,72.31,..,..,..,..,..
1993,YR1993,Israel,ISR,..,..,..,..,..,2.8,..,..,77.1536585365854,..,9.9,..,1.02699995040894,1.0876499414444
1993,YR1993,Jamaica,JAM,..,..,62,..,..,2.962,9889.12168397551,6.8,71.921,..,25.7,1.5,1.00894999504089,..
1993,YR1993,Jordan,JOR,..,..,..,..,..,4.955,8426.27145889632,..,70.518,..,32.6,..,1.04039001464844,1.06807994842529
1993,YR1993,Kazakhstan,KAZ,..,..,..,..,..,2.3,10292.1983183889,..,65.4,..,52.3,0.1,1.05492997169495,..
1993,YR1993,Kenya,KEN,..,810.04979812482,32.7,..,..,5.574,3367.16782344836,..,56.617,..,109.7,8.6,..,..
1993,YR1993,Kiribati,KIR,..,..,..,..,..,4.457,1976.71894788202,..,62.321,..,81.8,..,..,..
1993,YR1993,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,2.248,..,..,71.871,..,61.3,..,..,..
1993,YR1993,Kosovo,XKX,..,..,..,..,..,2.728,..,..,71.817,..,85.2,..,..,..
1993,YR1993,Kuwait,KWT,..,..,..,..,..,2.988,54426.3261350839,..,75.794,..,14.5,..,1.00636005401611,1.4852499961853
1993,YR1993,Kyrgyz Republic,KGZ,..,..,..,..,..,3.2,3362.82900036889,..,67.1926829268293,..,65,0.1,..,1.23266005516052
1993,YR1993,Lao PDR,LAO,..,..,18.6,..,..,5.75,2082.09755399811,..,55.435,..,138.6,0.1,0.762610018253326,0.430440008640289
1993,YR1993,Latvia,LVA,..,..,..,..,..,1.51,..,..,66.7226829268293,..,20,0.1,1.0168399810791,..
1993,YR1993,Lebanon,LBN,..,3715.29038350772,..,..,..,2.97,10621.6378673442,..,71.382,..,28,0.1,..,..
1993,YR1993,Lesotho,LSO,..,..,..,..,..,4.366,1429.9238544887,..,57.991,..,85.7,6.9,1.18877995014191,1.17156994342804
1993,YR1993,Liberia,LBR,..,..,..,..,..,6.246,..,..,42.166,..,261.5,2.7,..,..
1993,YR1993,Libya,LBY,..,..,..,..,..,4.109,..,..,70.42,..,36,0.1,..,..
1993,YR1993,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1993,YR1993,Lithuania,LTU,..,..,..,..,..,1.74,..,..,68.9104878048781,..,18,0.1,0.963919997215271,1.27962005138397
1993,YR1993,Luxembourg,LUX,..,53356.461787252,..,..,..,1.7,78468.9217598348,9.6,75.7121951219512,..,7.3,0.1,..,..
1993,YR1993,"Macao SAR, China",MAC,..,..,..,..,..,1.48,54412.529097803,..,78.63,..,..,..,0.996150016784668,0.569079995155334
1993,YR1993,Madagascar,MDG,..,384.249367948095,..,..,..,6.041,1597.76944290052,5.4,53.906,..,140.9,0.1,..,..
1993,YR1993,Malawi,MWI,..,..,..,..,..,6.585,963.132385818005,..,43.388,..,222.2,11.9,0.883319973945618,0.288720011711121
1993,YR1993,Malaysia,MYS,..,3102.38111482018,..,..,..,3.369,12785.8321078122,..,71.826,..,14.4,0.3,1.02574002742767,..
1993,YR1993,Maldives,MDV,..,..,..,..,..,5.045,..,..,65.739,..,71.6,..,..,..
1993,YR1993,Mali,MLI,..,421.521823502822,..,..,..,7.123,1403.25272719915,..,47.733,..,219.2,1.5,0.597809970378876,0.180639997124672
1993,YR1993,Malta,MLT,..,..,85.8,..,..,1.96,17882.1055527268,..,76.5993414634146,..,10.2,..,0.953819990158081,0.985849976539612
1993,YR1993,Marshall Islands,MHL,..,..,..,..,..,5.461,3655.15792780258,..,62.476,..,42.8,..,..,..
1993,YR1993,Mauritania,MRT,..,1022.18208081674,..,..,..,6.044,4540.36356079025,5.2,60.379,..,113.4,0.3,0.760190010070801,0.1769700050354
1993,YR1993,Mauritius,MUS,..,..,..,..,..,2.21,9286.0952368614,..,70.1073170731707,..,21.1,0.1,..,..
1993,YR1993,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,4.766,3287.08639346605,..,68.059,..,45.9,..,..,..
1993,YR1993,Moldova,MDA,..,..,..,..,..,2.105,..,..,66.543,..,36.2,0.1,..,..
1993,YR1993,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,6.8,..,..,..
1993,YR1993,Mongolia,MNG,..,..,..,..,..,3.163,3842.05218149387,..,60.038,..,94.7,0.1,1.1517299413681,..
1993,YR1993,Montenegro,MNE,..,..,..,..,..,1.969,..,..,74.6332926829268,..,15.2,0.1,..,..
1993,YR1993,Morocco,MAR,..,1496.91638183594,..,..,..,3.612,4085.70141601563,..,63.872,..,70.9,0.1,0.714659988880157,0.619960010051727
1993,YR1993,Mozambique,MOZ,..,..,..,..,..,6.025,464.41499639728,..,45.354,..,233.7,..,0.69964998960495,0.361140012741089
1993,YR1993,Myanmar,MMR,..,..,..,..,..,3.282,683.23568946865,..,57.631,..,107.4,0.3,0.942019999027252,1.28945004940033
1993,YR1993,Namibia,NAM,..,2283.2236595033,..,..,..,4.891,6439.25116886894,..,60.86,..,69.6,5.2,1.02898001670837,..
1993,YR1993,Nauru,NRU,..,..,..,..,..,3.879,..,..,61.338,..,57.8,..,..,..
1993,YR1993,Nepal,NPL,..,..,..,..,..,5.002,1649.00812811025,..,57.619,..,118,0.1,0.626990020275116,..
1993,YR1993,New Caledonia,NCL,..,..,..,..,..,2.86,..,..,71.6560975609756,..,..,..,..,..
1993,YR1993,New Zealand,NZL,..,18742.4850160938,..,..,..,2.04,27764.1258293963,..,76.4341463414634,..,9.5,0.1,0.997870028018951,1.15313005447388
1993,YR1993,Nicaragua,NIC,..,..,48.7,..,..,4.102,3178.38881442903,2.1,64.685,..,57.5,0.1,..,..
1993,YR1993,Niger,NER,..,407.878471727405,..,..,..,7.79,999.884806670775,..,43.817,..,306.4,0.3,0.562839984893799,..
1993,YR1993,Nigeria,NGA,..,..,..,..,..,6.354,3106.41482562102,..,45.788,..,207.2,1.6,..,..
1993,YR1993,North Macedonia,MKD,..,1980.97497307035,..,..,..,2.098,9226.9297862861,..,71.9252926829268,..,31.5,..,0.985599994659424,1.14599001407623
1993,YR1993,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1993,YR1993,Norway,NOR,..,33789.156448103,..,..,..,1.86,45691.1620790947,..,77.1517073170732,..,6.6,0.1,0.988240003585815,1.16995000839233
1993,YR1993,Oman,OMN,..,..,..,..,..,5.761,32354.7370560932,..,71.165,..,29,0.1,0.939760029315948,1.25044000148773
1993,YR1993,Pakistan,PAK,..,948.543129929768,21.9,..,..,6.112,3211.71043532891,..,59.934,..,131.1,0.1,..,..
1993,YR1993,Palau,PLW,..,..,..,..,..,..,..,..,..,..,33.4,..,..,..
1993,YR1993,Panama,PAN,..,..,..,..,..,2.909,13152.5457555887,..,71.8,..,29.3,..,..,..
1993,YR1993,Papua New Guinea,PNG,..,..,..,..,..,4.962,3860.01409575223,..,60.506,..,80.3,0.1,0.835569977760315,..
1993,YR1993,Paraguay,PRY,..,..,..,..,..,4.282,9013.58945742563,..,68.633,..,40.9,0.1,0.993359982967377,0.855929970741272
1993,YR1993,Peru,PER,..,2234.94046087363,..,..,..,3.552,5271.98188595675,..,66.681,0.967010021209717,67,0.4,..,..
1993,YR1993,Philippines,PHL,..,1565.19387881021,40,..,..,4.148,4027.89530143677,..,67.542,..,47.9,0.1,..,..
1993,YR1993,Poland,POL,..,..,..,..,..,1.87,11032.5539905865,..,71.5951219512195,..,16,..,0.993210017681122,1.23702001571655
1993,YR1993,Portugal,PRT,..,12540.0112961097,..,..,..,1.52,24391.1998484727,..,74.5121951219512,..,11.4,0.3,1.04068005084991,1.23405003547668
1993,YR1993,Puerto Rico,PRI,..,..,..,..,..,2.307,23650.108642027,..,74.029,..,..,..,..,..
1993,YR1993,Qatar,QAT,..,..,..,..,..,3.738,..,..,74.243,..,17.1,0.1,1.03178000450134,1.81447005271912
1993,YR1993,Romania,ROU,..,2228.90905570678,57.3,..,..,1.43,10997.2361117935,..,69.5634146341464,..,28,0.1,0.997659981250763,0.886089980602264
1993,YR1993,Rwanda,RWA,..,228.499181799502,..,..,..,6.51,819.484222748673,..,42.166,..,189.5,4.1,..,..
1993,YR1993,Samoa,WSM,..,..,..,..,..,4.874,3642.09766517307,..,68.701,..,27.1,..,..,..
1993,YR1993,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,10.4,..,..,..
1993,YR1993,Sao Tome and Principe,STP,..,..,..,..,..,5.635,..,..,61.138,..,108.9,2.5,..,..
1993,YR1993,Senegal,SEN,..,825.34257230865,7.5,..,..,6.049,2393.87668831465,..,56.996,..,136.4,0.3,..,..
1993,YR1993,Serbia,SRB,..,..,..,..,..,1.702,..,..,70.9655609756098,..,23,0.1,..,..
